,Triage,Features,History_days,Weather_avg_h,Model,Parameters,NumTrgSamples,NumTestSamples,TrainAcc,TestAcc,Precision,Recall,F1,TP,TN,FP,FN,ImprOverMajTest,ImprOverMajTrain
148,pulse_Triage,Weather,-1,0,RF,50-10-log2,2672,296,0.7438229727366681,0.7102420602420602,0.39095238095238094,0.030587178612266168,0.056571864034426586,2.6,209.0,3.5,81.7,-0.0057250432250433025,0.027852662327908617
149,pulse_Triage,Weather,-1,0,RF,50-2-None,2672,296,0.717542657104361,0.7142813267813267,0.0,0.0,0.0,0.0,212.0,0.5,84.3,-0.0016857766857767409,0.0015723466956015786
150,pulse_Triage,Weather,-1,0,RF,50-2-auto,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
151,pulse_Triage,Weather,-1,0,RF,50-2-log2,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
152,pulse_Triage,Weather,-1,0,RF,50-3-None,2672,296,0.7245432338243767,0.7122611247611248,0.4083333333333333,0.010431164653413734,0.0202495634625853,0.9,210.8,1.7,83.4,-0.003705978705978663,0.008572923415617217
153,pulse_Triage,Weather,-1,0,RF,50-3-auto,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
154,pulse_Triage,Weather,-1,0,RF,50-3-log2,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
155,pulse_Triage,Weather,-1,0,RF,50-4-None,2672,296,0.7351751850099875,0.7099042224042224,0.46845238095238095,0.027263319772137317,0.05048571040092327,2.3,209.4,3.1,82.0,-0.006062881062881109,0.019204874601227995
156,pulse_Triage,Weather,-1,0,RF,50-4-auto,2672,296,0.7161574781922491,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.00018716778348959462
157,pulse_Triage,Weather,-1,0,RF,50-4-log2,2672,296,0.7161574781922491,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.00018716778348959462
158,pulse_Triage,Weather,-1,0,RF,50-5-None,2672,296,0.7486897134222756,0.7065349440349441,0.39916971916971916,0.04300409650656114,0.07731833477099977,3.6,207.3,5.2,80.7,-0.00943215943215936,0.03271940301351617
